published,title,url,views 
2009-08-26,Poster Spotlights: Hierarchical Skill Learning for High-Level Planning,http://videolectures.net/icml09_macglashan_hslhlp,87
2015-09-27,Training Deep Convolutional Neural Networks to Play Go,http://videolectures.net/icml2015_clark_deep_convolutional_neural_networks,87
2013-10-02,Combining Referring Expression Generation and Surface Realization,http://videolectures.net/acl2013_zarriesa_realization,87
2007-02-25,Constructing visual models with a latent space approach,http://videolectures.net/slsfs05_monay_cvmls,87
2011-08-18,What���s in a @name? How Name Value Biases Judgment of Microblog Authors,http://videolectures.net/icwsm2011_counts_microblog,87
2007-02-25,Risk Hull Method for Inverse Problems,http://videolectures.net/ip05_cavalier_rhmip,87
2010-10-01,Mixture Models for Learning Low-dimensional Roles in High-dimensional Data,http://videolectures.net/kdd2010_somaiya_mml,87
2007-08-13,Upping the Baseline for High-Precision Text Classifiers ,http://videolectures.net/kdd07_kolcz_utbfhp,87
2007-07-19,Mining Frequent Closed Unordered Trees Through Natural Representations ,http://videolectures.net/gbr07_bifet_mfcu,86
2013-09-25,Towards the What-If Machine,http://videolectures.net/ktsymposium2013_colton_towards,86
2010-10-11,High PTP4A3 phosphatase expression correlates with metastatic risk in uveal melanoma patients,http://videolectures.net/cancerbioinformatics2010_laurent_hptp4a3,86
2011-07-07,"The Pirated ""I"" or How Privacy Can't Exist on a Lawless Semantic Web",http://videolectures.net/eswc2011_hsuan_privacy,86
2007-02-25,The Connector Service - Predicting Availability in Mobile Contexts,http://videolectures.net/mlmi06_danninger_cspam,86
2015-11-10,"Build it, and they will come: Applications of semantic technology",http://videolectures.net/iswc2015_horrocks_semantic_technology,86
2015-02-17,Analysis of epigenetics and chromatin states in normal and cancer cells,http://videolectures.net/mlpmsummerschool2014_boeva_epigenetics,86
2008-08-25,Infinite mixtures for multi-relational categorical data,http://videolectures.net/mlg08_sinkkonen_im,86
2014-01-27,Opening,http://videolectures.net/ascc2013_toivonen_veale_opening,86
2011-11-30,Generalized Dictionary Learning for Symmetric Positive Definite Matrices with Application to Nearest Neighbor Retrieval,http://videolectures.net/ecmlpkdd2011_sra_dictionary,86
2010-04-15,Enterprise and Desktop search (EDS),http://videolectures.net/russir09_dimitriev_serdyukov_chernov_eads,86
2015-07-02,Perinasal Indicators of Deceptive Behavior,http://videolectures.net/fgconference2015_dcosta_deceptive_behavior,86
2013-07-08,The Wisdom of the Audience: An Empirical Study of Social Semantics in Twitter Streams,http://videolectures.net/eswc2013_wagner_twitter,86
2015-09-27,Accelerated Online Low Rank Tensor Learning for Multivariate Spatiotemporal Streams,http://videolectures.net/icml2015_yu_multivariate_spatiotemporal_streams,86
2013-11-28,A Graph-Based Approach to Learn Semantic Descriptions of Data Sources,http://videolectures.net/iswc2013_knoblock_data_sources,86
2009-09-14,Large Human Communication Networks: Patterns and a Utility-Driven Generator ,http://videolectures.net/kdd09_du_lhcnpudg,86
2012-12-10,Applying SemanticWeb Technologies for Diagnosing Road Traffic Congestions,http://videolectures.net/semantic_lecue_road_congestions,86
2013-07-08,Towards Evaluating Interactive Ontology Matching Tools,http://videolectures.net/eswc2013_ritze_interactive_ontology,85
2011-07-29,Planet Data,http://videolectures.net/stisemanticsummit2011_simperl_planetdata,85
2014-05-13,Probabilistic Approaches for Computational Biology and Medicine,http://videolectures.net/mlpmsummerschool2013_lawrence_biology_medicine,85
2010-07-15,LetsMT! ��� Towards Cloud-Based Service for MT Generation,http://videolectures.net/translingeu2010_vasiljevs_tcb,85
2012-10-09,Dynamical Pose Filtering for Mixtures of Gaussian Processes,http://videolectures.net/bmvc2012_fergie_pose_filtering,85
2007-02-25,Convergence Rate in the Prokhorov Metric for Illposed Problems,http://videolectures.net/ip05_kindermann_crpmi,85
2011-11-04,Visualizations of slovenian scientific community,http://videolectures.net/sikdd2011_karlovcec_community,85
2010-09-13,Scale and Rotation Invariant Detection of Singular Patterns in Vector Flow Fields,http://videolectures.net/ssspr2010_liu_srv,85
2009-08-03,Denotation as a Two-Step Mapping in Semantic Web Architecture ,http://videolectures.net/ijcai09_booth_dtsm,85
2012-12-10,Formal Verification of Data Provenance Records,http://videolectures.net/semantic_klarman_provenance_records,85
2009-10-20,Introduction to the ACTIVE Knowledge Workspace SDK,http://videolectures.net/active09_dolinsek_iak,85
2008-02-06,Automatic Hidden Web Database Classification,http://videolectures.net/ecml07_gong_ahw,85
2013-09-27,SiGMa: Simple Greedy Matching for Aligning Large Knowledge Bases,http://videolectures.net/kdd2013_lacoste_julien_sigma,85
2013-11-20,Physical Cyber Social Computing: An early 21st century approach to Computing for Human Experience,http://videolectures.net/wims2013_sheth_physical_cyber_social_computing,85
2010-07-20,Gidoc,http://videolectures.net/icml2010_ferrer_gidoc,85
2007-11-09,Discovering the Truth by Conducting Experiments,http://videolectures.net/mlss07_wijkstra_dtt,85
2007-04-02, Semantic Desktop and Social Semantic Collaboration: Application Design and Interoperability for Managing Personal Information in the Semantic Desktop,http://videolectures.net/iswc06_cruz_ada,85
2014-10-27,In Vivo Veritas: Towards the Evolution of Things,http://videolectures.net/ppsn2014_eiben_vivo_veritas,85
2007-02-25,Automatically building domain model in hypermedia applications,http://videolectures.net/um05_njike_abdmh,84
2011-04-22,Standards for Multilingual Web Sites,http://videolectures.net/w3cworkshop2011_mccathienevile_standards,84
2007-02-25,Lunch debate 27.5.2005,http://videolectures.net/mlss05us_debate_ld2a,84
2013-12-10,What is the Internet of Education?,http://videolectures.net/internetofeducation2013_jermol_education,84
2011-11-22,Making Things Findable,http://videolectures.net/wims2011_mika_findable,84
2007-02-25,Template Sampling for Leveraging Domain Knowledge in Information Extraction,http://videolectures.net/pcw05_cox_tsldk,84
2013-06-19,Quality Translation: Addressing the Next Barrier to Multilingual Communication on the Internet,http://videolectures.net/w3cworkshop2013_uszkoreit_internet,84
2013-11-14,Fighting the Tuberculosis Pandemic Using Machine Learning,http://videolectures.net/aaai2013_bennett_fighting_tuberculosis,84
2009-08-26,Ranking Interesting Subgroups ,http://videolectures.net/icml09_rueping_ris,84
2010-10-28,Service-Based Infrastructure for User-Oriented Environmental Information Delivery,http://videolectures.net/envip2010_wanner_sbiu,84
2011-10-03,Graph Evolution via Social Diffusion Processes,http://videolectures.net/ecmlpkdd2011_ding_graph,84
2007-02-25,Inverse Problems with Error in the Operator,http://videolectures.net/ip05_reiss_ipeo,84
2010-12-23,emotion3D KG,http://videolectures.net/estc2010_wilson_e3d,84
2012-07-16,Services associated to digitalised contents of tissues in biobanks across Europe ��� BIOPOOL,http://videolectures.net/dataforum2012_bilbao_biopool,84
2013-07-08,Combining a co-occurrence-based and a semantic measure for entity linking,http://videolectures.net/eswc2013_fetahu_entity_linking,84
2008-08-16,A Functional Semantic Architecture,http://videolectures.net/eswc08_gerber_fsa,84
2008-02-22,Video Browsing Tool,http://videolectures.net/cao07_rehatschek_iis,84
2012-11-22,Opening of the Workshop on Co-creation of Emerging Trends in Academia,http://videolectures.net/emergingtrends2012_shawe_taylor_opening,84
2008-01-31,A Collaborative Semantic Web Layer to Enhance Legacy Systems ,http://videolectures.net/iswc07_gangemi_cswl,84
2007-11-26,Recognition and Disambiguation of geographical references in text,http://videolectures.net/mmdss07_steinberger_rdgr,83
2011-10-03,Influence and Passivity in Social Media,http://videolectures.net/ecmlpkdd2011_romero_influence,83
2012-01-23,Galaxy overdensity estimation: toward learning the missing data,http://videolectures.net/nipsworkshops2011_dupe_galaxy,83
2013-01-11,Cross-lingual Bootstrapping for Semantic Role Labeling,http://videolectures.net/nipsworkshops2012_titov_role_labeling,83
2007-02-25,Debate: Panel 1,http://videolectures.net/pcw06_debate_pcw,83
2011-11-30,COSNet: a Cost Sensitive Neural Network for Semi-supervised Learning in Graphs,http://videolectures.net/ecmlpkdd2011_frasca_cosnet,83
2008-04-16,Perspectives emerging from R&D in Europe,http://videolectures.net/foi08_balazic_per,83
2009-08-26,Surrogate Regret Bounds for Proper Losses,http://videolectures.net/icml09_reid_srbp,83
2008-02-01,Making Value Out of Semantic Web Data,http://videolectures.net/iswc07_nixon_mvo,83
2014-10-08,Distance Metric Learning Using Dropout: A Structured Regularization Approach,http://videolectures.net/kdd2014_hu_regularization_approach,83
2010-09-13,Exploring the Performance Limit of Cluster Ensemble Techniques,http://videolectures.net/ssspr2010_jiang_epl,83
2010-12-24,Semantic Web Technologies Meet Pharmaceutical Data,http://videolectures.net/estc08_ashworth_swtpdi,83
2013-05-28,"Asymptotic Statistical Analysis of Time Series: Clustering, Change Point, and Other Problems",http://videolectures.net/lsoldm2012_ryabko_time_series,83
2013-11-28,TRM - Learning Dependencies between Text and Structure with Topical Relational Models,http://videolectures.net/iswc2013_studer_relational_models,83
2010-06-03,Half transductive ranking ,http://videolectures.net/aistats2010_weston_htr,83
2007-04-13,Systems for Speech Activity Detection,http://videolectures.net/mlmi06_pnevmatikakis_ssad,83
2007-02-25,Automatic Extraction from Hierarchical Relations From Text,http://videolectures.net/eswc06_tablan_aehrt,83
2011-10-17,Hybrid Generative-Discriminative Nucleus Classification of Renal Cell Carcinoma,http://videolectures.net/simbad2011_ulas_carcinoma,83
2012-02-15,Detecting Deceptive Speech,http://videolectures.net/clsp_hirschberg_deceptive,83
2013-05-28,Putting Bayes to Sleep,http://videolectures.net/lsoldm2012_koolen_bayes,83
2014-10-07,Learning Time-Series Shapelets,http://videolectures.net/kdd2014_grabocka_shapelets,83
2007-12-29,The Conditionally Independent Voice Model,http://videolectures.net/mbc07_raphael_civ,83
2013-05-28,A Top-down Approach to Feature Selection in Reinforcement Learning,http://videolectures.net/lsoldm2012_ghavamzadeh_feature_selection,82
2012-03-14,IntellAct (2011-14): Intelligent observation and execution of Actions and manipulations,http://videolectures.net/cogsys2012_krueger_intelligent,82
2009-10-20,"""BisoNet"" Generation Using Textual Data",http://videolectures.net/ecmlpkdd09_segond_bngutd,82
2014-03-31,Predicting parking occupancy in a sensor-enabled smart city ,http://videolectures.net/dataforum2014_tsetsos_parking_occupancy,82
2014-10-07,Using Big Data for International Development,http://videolectures.net/kdd2014_rutherford_ignite_talks,82
2007-02-25,Multi-modal Authoring Tool for Populating a Database of Emotional Reactive Animations,http://videolectures.net/mlmi04uk_garcia_mmatp,82
2010-09-20,Learning to Rank for User Personalized News Article Retrieval,http://videolectures.net/wapa2010_dali_lrup,82
2007-02-25,Exploiting Temporal Features for Structured Queries,http://videolectures.net/fws06_schmidt_etfsq,82
2012-10-23,Active and guided learning of enzyme function,http://videolectures.net/mlsb2012_ferrari_active,82
2011-11-09,Web Service Modelling Toolkit (WSMT),http://videolectures.net/rease_kerrigan_wsmt,82
2007-07-20,A Simple Algorithm for Topic Identification in 0-1 Data,http://videolectures.net/ecml03_seppanen_asa,82
2011-11-25,Effectively Interpreting Keyword Queries on RDF Databases with a Rear View,http://videolectures.net/iswc2011_anyanwu_queries,82
2010-07-21,Linked Data: Now what?,http://videolectures.net/eswc2010_contractor_ldnw,82
2012-07-06,Technical programme and best paper award update,http://videolectures.net/icwsm2012_shanahan_programme,82
2007-02-25,MATRAX,http://videolectures.net/stw07_cancedda_m,82
2007-02-25,Evaluation of MT and CLITIA,http://videolectures.net/stw07_fortuna_ec,82
2011-11-25,Alignment based trust for resource finding in semantic P2P networks,http://videolectures.net/iswc2011_atencia_semantic,82
2008-11-24,Creating and Using Organisational Semantic Webs in Large Networked Organisations,http://videolectures.net/iswc08_chapman_cauoswilno,82
2014-10-29,On Image Contours of Projective Shapes,http://videolectures.net/eccv2014_ponce_image_contours,82
2010-09-14,Maximum a Posteriori Based Kernel Classifier Trained by Linear Programming,http://videolectures.net/ssspr2010_hermani_mpbk,82
2013-08-26,Kernel Based Identification of Systems with Multiple Outputs Using Nuclear Norm Regularization,http://videolectures.net/roks2013_falck_identification,82
2013-07-08,Panel: Semantic Technologies for Big Data analaytics: Challenges and opportunities,http://videolectures.net/eswc2013_davies_panel,82
2013-10-04,What is MediaMixing? ��� making media more valuable for its owner and more useful for its consumer,http://videolectures.net/mediamixer_nixon_mediamixing,82
2012-07-26,The Machine Translation Service of the European Commission,http://videolectures.net/w3cworkshop2012_pilos_machine_translation,82
2013-09-27,Estimating Unbiased Sharer Reputation via Social Data Calibration,http://videolectures.net/kdd2013_yang_data_calibration,82
2008-08-29,On the Chance Accuracies of Large Collections of Classifiers,http://videolectures.net/icml08_palatucci_oca,82
2014-10-29,Microsoft COCO: Common Objects in Context,http://videolectures.net/eccv2014_lin_common_objects,81
2012-01-09,Language Technology at European Institutions,http://videolectures.net/metaforum2011_toft_technology,81
2011-11-25,Leveraging the semantic of tweets for adoptive faceted search on Twiter,http://videolectures.net/iswc2011_abel_twitter,81
2008-08-14,Collective Semantics: Collective Intelligence & the Semantic Web - Flickring Our World,http://videolectures.net/eswc08_gomes_cs,81
2008-04-03,Welcome to the ACTIVE kick off meeting,http://videolectures.net/akom08_warren_welcome,81
2013-05-28,Online Reinforcement Learning from Concurrent Customer Interaction Sequences,http://videolectures.net/lsoldm2012_silver_reinforcement_learning,81
2012-11-26,Life Mining,http://videolectures.net/searchcomputing2012_rijke_life,81
2013-12-10,The Importance of Peer-Learning: A Case Study on PeerWise,http://videolectures.net/internetofeducation2013_green_tang_peerwise,81
2011-08-18,Is Social Media Making News Generation and Consumption Better?,http://videolectures.net/icwsm2011_gummadi_consumption,81
2009-06-20,33. Conversational Virtual Role Players,http://videolectures.net/ijcai09_harris_cvrp,81
2007-07-03,MARQS: Media album retrieval by query sketch,http://videolectures.net/aaai07_paulson_mmar,81
2013-07-08,DataConf: A full client-side Web mashup for scientific conferences,http://videolectures.net/eswc2013_medini_dataconf,80
2012-04-25,Semi-Supervised Learning of Semantic Spatial Concepts for a Mobile Robot,http://videolectures.net/workshops2012_cesa_bianchi_spatial_concepts,80
2012-12-03,Linked Data at The New York Times: The First 161 Years,http://videolectures.net/iswc2012_sandhaus_linked_data,80
2014-10-07,Corporate Residence Fraud Detection,http://videolectures.net/kdd2014_moeyersoms_de_fortuny_fraud_detection,80
2016-02-10,Discovering the Spatial Extent of Relative Attributes,http://videolectures.net/iccv2015_xiao_relative_attributes,80
2007-02-25,Suboptimality of MDL and Bayes in Classification under Misspecification,http://videolectures.net/mcslw04_grunwald_smbcu,80
2016-02-10,Learning Discriminative Reconstructions for Unsupervised Outlier Removal,http://videolectures.net/iccv2015_xia_outlier_removal,80
2013-01-11,Learning Structural Correspondences Across Different Linguistic Domains with Synchronous Neural Language Models,http://videolectures.net/nipsworkshops2012_gouws_neural_language,80
2011-11-25,"An Implementation of a Semantic, Web-Based Virtual Machine Laboratory Prototyping Environment",http://videolectures.net/iswc2011_salonen_prototyping,80
2012-03-24,Web Rhetoric: Intentionality and textuality on the web pages of insurance and reinsurance companies,http://videolectures.net/web_kyrtsis_rhetoric,80
2008-07-28,Learning Violinist's Expressive Trends,http://videolectures.net/icml08_solana_lve,80
2013-11-14,Telling Stories at Internet Scale,http://videolectures.net/aaai2013_birnbaum_telling_stories,80
2010-10-15,Multi-regime models for the association between DNA copy number and gene expression,http://videolectures.net/cancerbioinformatics2010_leday_mrm,80
2014-03-31,An overview of the Horizon 2020 Work Programme 2014-2015 (LEIT-ICT),http://videolectures.net/dataforum2014_barbato_work_programme,80
2012-02-15,Factoring Speech into Linguistic Features,http://videolectures.net/clsp_livescu_linguistic,80
2008-10-09,Learning context sensitive languages from linear structural information,http://videolectures.net/icgi08_sempere_lcsl,80
2008-08-15,Conceptual Situation Spaces for Semantic Situation-Driven Processes,http://videolectures.net/eswc08_dietze_css,80
2013-08-09,Consistency of Robust Kernel Density Estimators,http://videolectures.net/colt2013_vandermeulen_kernel,80
2009-08-26,Bandit-Based Optimization on Graphs with Application to Library Performance Tuning,http://videolectures.net/icml09_rimmel_bbogwalpt,80
2007-02-25,On the Adequacy of Baseform Pronunciations and Pronunciation Variants,http://videolectures.net/mlmi04ch_wooters_abppv,80
2011-03-26,"Cross-Lingual Information access, retrieval, extraction, ... needs, requirements and current state of the art",http://videolectures.net/mlia09_panel_information,79
2007-02-25,Web Based Probabilistic Textual Entailment,http://videolectures.net/pcw05_glickman_wbpte,79
2015-09-27,An embarrassingly simple approach to zero-shot learning,http://videolectures.net/icml2015_romera_paredes_zero_shot_learning,79
2011-11-30,Artemis: Assessing the Similarity of Event-interval Sequences,http://videolectures.net/ecmlpkdd2011_kostakis_artemis,79
2013-11-28,Using the past to explain the present: interlinking current affairs with archives via the Semantic Web,http://videolectures.net/iswc2013_raimond_semantic_web,79
2012-11-16,Alan Turing and the Development of Artificial Intelligence,http://videolectures.net/is2012_gams_science_einstein,79
2013-05-16,The Power of Open Data,http://videolectures.net/dataforum2013_bauer_open_data,79
2014-10-07,Style in the Long Tail: Discovering Unique Interests with Latent Variable Models in Large Scale Social E-commerce,http://videolectures.net/kdd2014_hu_social_ecommerce,79
2013-07-08,Closing and Award Ceremony,http://videolectures.net/eswc2013_closing_ceremony,79
2015-09-27,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,http://videolectures.net/icml2015_sohl_dickstein_deep_unsupervised_learning,79
2007-02-25,Knowledge Discovery - Part 2,http://videolectures.net/sssw05_mladenic_kd2,79
2007-04-13,UPC Speech Activity Detector in RT-06 Evaluation,http://videolectures.net/mlmi06_macho_sad,79
2007-02-25,Lexical Semantics in the Age of the Semantic Web,http://videolectures.net/is02_buitelaar_lsasw,79
2011-10-03,TRUMIT: A Tool to Support Large-Scale Mining of Text Association Rules,http://videolectures.net/ecmlpkdd2011_tsatsaronis_mining,79
2011-10-10,Metaanaliza genomskih podatkov (v okviru projekta EET-Pipeline) ,http://videolectures.net/solomon_zenko_metaanaliza,79
2014-10-29,A Closer Look at Context: From Coxels to the Contextual Emergence of Object Saliency,http://videolectures.net/eccv2014_mairon_object_saliency,79
2011-04-22,Perspectives on interoperability and open translation platforms,http://videolectures.net/w3cworkshop2011_vandermeer_perspectives,79
2013-09-25,Inductive Rule Learning in a Nutshell,http://videolectures.net/ktsymposium2013_fuernkranz_rule_learning,79
2014-11-07,Learning with Invariance via Linear Functionals on Reproducing Kernel Hilbert Space,http://videolectures.net/machine_zhang_hilbert_space,79
2014-10-29,Welcome,http://videolectures.net/sahd2014_shawe_taylor_calderbank_rodrigues_welcome,79
2014-08-08,The Social Impact of Self-Regulation on the Evolution of Simple and Complex Creative Ideas,http://videolectures.net/iccc2014_gabora_creative_ideas,79
2014-08-08,Computational Creativity Tutorial,http://videolectures.net/iccc2014_veale_creativity_tutorial,79
2010-06-30,Importing Knowledge Fragments to CMS-Enabled Data Mining Analytical Reports,http://videolectures.net/eswc2010_hazucha_ikftc,79
2012-03-14,XPERIENCE - Robots Bootstrapped through Learning from Experience,http://videolectures.net/cogsys2012_dillmann_bootstrapped,79
2012-08-09,Horizon 2020 and Connecting Europe Facility (CEF),http://videolectures.net/metaforum2012_rossi_horizon,79
2008-10-09,Relevant representations for the inference of rational stochastic tree languages,http://videolectures.net/icgi08_habrard_rri,79
2007-04-02, Semantic Desktop and Social Semantic Collaboration: Supporting Mobile Service Interaction through Semantic Service Description Annotation and Automatic Interface Generation,http://videolectures.net/iswc06_paolucci_sms,79
2013-07-08,Observing Linked Data Dynamics,http://videolectures.net/eswc2013_kaefer_data,79
2012-07-13,Real-time Population of Knowledge Bases: Opportunities and Challenges,http://videolectures.net/akbcwekex2012_nakashole_knowledge_bases,79
2014-10-07,Using Strong Triadic Closure to Characterize Ties in Social Networks,http://videolectures.net/kdd2014_sintos_social_networks,78
2009-06-19,Multimedia Search in the perspective of Future Internet Services ,http://videolectures.net/chorusfc09_silva_msp,78
2015-09-27,Multi-instance multi-label learning in the presence of novel class instances,http://videolectures.net/icml2015_raich_novel_class_instances,78
2015-07-15,Why Big Data Matters - a lot,http://videolectures.net/eswc2015_mayer_schoenberger_big_data,78
2014-10-07,Seven Rules of Thumb for Web Site Experimenters,http://videolectures.net/kdd2014_kohavi_web_site_experimenters,78
2007-02-25,On the Adequacy of Baseform Pronunciations and Pronunciation Variants,http://videolectures.net/mlmi04ch_doss_abppv,78
2007-02-25,Application of the Bleu Algorithm for Recognizing Textual Entailments,http://videolectures.net/pcw05_perez_abart,78
2010-12-23,Linked Open Data: Discussion,http://videolectures.net/estc2010_panel_lod,78
2015-12-05,Policy Search: Methods and Applications,http://videolectures.net/icml2015_neumann_peters_policy_search,78
2011-11-30,Multimodal nonlinear filtering using Gauss-Hermite Quadrature,http://videolectures.net/ecmlpkdd2011_heess_quadrature,78
2012-07-04,Managing the Information of a City,http://videolectures.net/eswc2012_kotoulas_information,78
2013-07-08,Instance-based ontological knowledge acquisition,http://videolectures.net/eswc2013_zhao_knowledge,78
2007-02-25,Human Language Technology for the Semantic Web,http://videolectures.net/training06_cunningham_hltsw1,78
2007-02-25,Constructive Adaptive User Interfaces and Active Mining,http://videolectures.net/solomon_numao_cauia,78
2011-11-30,Analyzing Word Frequencies in Large Text Corpora using Inter-arrival Times and Bootstrapping,http://videolectures.net/ecmlpkdd2011_lijffijt_bootstrapping,78
2014-10-07,Applying Data Mining Techniques to Address Critical Process Optimization Needs in Advanced Manufacturing,http://videolectures.net/kdd2014_zeng_advanced_manufacturing,78
2012-11-13,"Language resources, tools and services in the CESAR project and META-* framework ",http://videolectures.net/is2012_tadic_cesar,78
2011-08-23,Opening,http://videolectures.net/ijcai2011_walsh_opening,78
2009-09-14,Catching the Drift: Learning Broad Matches from Clickthrough Data,http://videolectures.net/kdd09_gupta_cdlbmcd,78
2011-08-09,KMV-Peer: A Robust and Adaptive Peer-Selection Algorithm ,http://videolectures.net/wsdm2011_mass_kmv,78
2013-06-19,Going Global with Mobile App Development: Enabling the Connected Enterprise,http://videolectures.net/w3cworkshop2013_anders_nelson_global,78
2011-11-25,SchemEX -- Web-Scale Indexed Schema Extraction of Linked Open Data,http://videolectures.net/iswc2011_scherp_data,78
2010-09-13,On Feature Combination for Music Classification,http://videolectures.net/ssspr2010_fu_fcm,78
2013-08-09,"Differentially Private Feature Selection via Stability Arguments, and the Robustness of the Lasso",http://videolectures.net/colt2013_guha_thakurta_lasso,77
2008-02-07,Panel,http://videolectures.net/psm08_panel,77
2014-10-07,We Know What You Want to Buy: A Demographic-based System for Product Recommendation On Microblogs,http://videolectures.net/kdd2014_zhao_product_recommendation,77
2009-09-14,BBM: Bayesian Browsing Model from Petabyte-scale Data,http://videolectures.net/kdd09_liu_bbmbbmpsd,77
2012-07-10,"Social Machines + Knowledge Turning: A Big Question in Computation, Intelligence and Life",http://videolectures.net/turing100_goble_big_questions,77
2012-07-04,Linked Open Data,http://videolectures.net/eswc2012_brickley_vrandecic_linked_data,77
2010-09-13,Non-Euclidean Dissimilarities: Causes and Informativeness,http://videolectures.net/ssspr2010_loog_ned,77
2010-11-15,Influence-based Policy Abstraction for Weakly-coupled DEC-POMDPs,http://videolectures.net/icaps2010_witwicki_ibpa,77
2010-10-01,Beyond Heuristics: Learning to Classify Vulnerabilities and Predict Exploits,http://videolectures.net/kdd2010_bozorgi_bhlc,77
2008-02-07,Textual Entailment,http://videolectures.net/psm08_dagan_te,77
2011-06-20,Evaluating Storage and Reasoning Systems,http://videolectures.net/eswc2011_yatskevich_evaluatingstorage,77
2007-02-25,Mobile Search on Ubiquitous Collaborative Annotations of Space,http://videolectures.net/fws06_cherubini_msuca,77
2012-02-15,Finding Acoustic Regularities in Speech: From Words to Segments,http://videolectures.net/clsp_glass_regularities,76
2007-02-25,Metadata Extraction: Human Language technology and the Semantic Web,http://videolectures.net/training06_cunningham_hltsw,76
2010-10-21,Revisiting Globally Sorted Indexes for Efficient Document Retrieval,http://videolectures.net/wsdm2010_yan_rgsi,76
2009-08-26,Discovering Options from Example Trajectories,http://videolectures.net/icml09_zang_dofe,76
2014-10-29,From Manifold to Manifold: Geometry-Aware Dimensionality Reduction for SPD Matrices,http://videolectures.net/eccv2014_salzmann_dimensionality_reduction,76
2012-07-12,Encoding ITS 2.0 Metadata to Facilitate an XLIFF Roundtrip,http://videolectures.net/w3cworkshop2012_schnabel_metadata,76
2007-02-25,Research 17: Mining Information for Instance Unification,http://videolectures.net/iswc06_aswani_miiu,76
2008-02-15,Large Scale Multilingual and Multimodal Integration,http://videolectures.net/psm08_rupnik_lsm,76
2011-07-21,Contingent Planning as AND/OR Forward Search with Disjunctive Representation,http://videolectures.net/icaps2011_to_contingent,76
2015-02-17,Statistical Relational Learning,http://videolectures.net/mlpmsummerschool2014_tresp_statistical_learning,76
2011-11-30,Larger Residuals Less Work: Active Document Scheduling for Latent Dirichlet Allocation,http://videolectures.net/ecmlpkdd2011_wahabzada_allocation,76
2011-07-29,Linked Data and Life Sciences,http://videolectures.net/stisemanticsummit2011_adana_montes_sciences,76
2011-10-03,Compact Coding for Hyperplane Classifiers in Heterogeneous Environment,http://videolectures.net/ecmlpkdd2011_shao_compact,76
2012-11-26,Semantic Search for the Enterprise,http://videolectures.net/searchcomputing2012_goller_search,76
2012-11-16,Informal sentiment analysis in multiple domains for English and Spanish,http://videolectures.net/is2012_stajner_sentiment_analysis,76
2015-05-08,Ali bo ra?unalnik po sposobnosti prehitel ?love���ke mo���gane?,http://videolectures.net/sinapsa_repovs_mladenic_racunalnik_ali_clovek,76
2008-01-29,A Model for Quality Guaranteed Resource-Aware Stream Mining,http://videolectures.net/ecml07_mohamed_mqgr,75
2014-10-07,Event Detection in Activity Networks,http://videolectures.net/kdd2014_rozenshtein_activity_networks,75
2012-07-04,Unsupervised Learning of Data Linking Configuration,http://videolectures.net/eswc2012_nikolov_data_linking,75
2012-11-26,From buildings to cities: large scale visual search and mining in geotagged image collections,http://videolectures.net/searchcomputing2012_sivic_visual,75
2014-08-08,Pemuisi: A constraint satisfaction-based generator of topical Indonesian poetry,http://videolectures.net/iccc2014_manurung_indonesian_poetry,75
2009-10-20,Bloomberg,http://videolectures.net/ecmlpkdd09_moore_it,75
2013-08-09,Learning Halfspaces Under Log-Concave Densities: Polynomial Approximations and Moment Matching,http://videolectures.net/colt2013_meka_matching,75
2013-08-26,The First-Order View of Boosting Methods: Computational Complexity and Connections to Regularization,http://videolectures.net/roks2013_grigas_lasso,75
2015-07-28,Bootstrapping Skills,http://videolectures.net/rldm2015_mankowitz_bootstrapping_skills,75
2009-07-22,Factored Envisioning,http://videolectures.net/qr09_kleer_fe,75
2007-02-25,"""Tuning"": Error Optimisation in Ad-Hoc Retrieval",http://videolectures.net/fws06_zaragoza_eohr,75
2014-07-30,One-minute madness: EU Projects presentations,http://videolectures.net/eswc2014_one_minute_madness,75
2014-12-19,Mining the Web of Linked Data with RapidMiner,http://videolectures.net/iswc2014_paulheim_rapidminer,75
2012-11-16,Identifying Good Patterns for Relation Extraction,http://videolectures.net/is2012_starc_relation_extraction,75
2013-08-26,Fast Algorithms for Informed Source Separation,http://videolectures.net/roks2013_lefevre_methods,75
2009-10-20,A Community-Based Platform for Machine Learning Experimentation,http://videolectures.net/ecmlpkdd09_vanschoren_acbp,75
2008-01-28,Efficient AUC Optimization for Classification,http://videolectures.net/ecml07_jaroszewicz_eao,75
2009-03-12,Wikipedia Pages as Entry Points for Book Search,http://videolectures.net/wsdm09_koolen_wpepbs,75
2007-02-25,"Universal Principles, Approximation and Model Choices",http://videolectures.net/mcslw04_davies_upamc,75
2008-10-21,"Extraction and Resolution Capabilities for Entities, Events and Facts",http://videolectures.net/estc08_jackson_perce,75
2007-02-25,Feature-Learning from Pairs of Examples in Collections of Supervised Learning Tasks,http://videolectures.net/slsfs05_maurer_flpec,74
2011-11-17,Using Combinatory Categorial Grammars for Probabilistic Plan Recognition and Planning,http://videolectures.net/is2011_geib_robotics,74
2012-11-16,Explanation and Reliability of Individual predictions: Recent Research by LKM,http://videolectures.net/is2012_pevec_individual_predictions,74
2008-11-24,Lightning Talks,http://videolectures.net/iswc08_staab_lt,74
